task_create_time, task_end_time, job_id, task_id,number_of_instances, status, number_of_cpus_requested_per_instance_in_the_task,normalized_memory_requested_per_instance_in_the_task
44797,45570,7629,46903,379,Terminated,50,0.008236482
44797,44811,7629,46902,2,Terminated,50,0.009592835
44797,44811,7629,46901,2,Terminated,50,0.004157068
44778,44788,7634,46936,500,Waiting,,
44778,44788,7634,46945,2,Waiting,,
44778,44788,7634,46939,1,Waiting,,
44778,44788,7634,46937,1,Waiting,,
44778,44788,7634,46938,1,Waiting,,
44778,44788,7634,46940,1,Waiting,,
44778,44788,7634,46941,1,Waiting,,
44778,44788,7634,46946,131,Waiting,,
44778,44788,7634,46942,1,Waiting,,
44778,44788,7634,46943,1,Waiting,,
44778,44788,7634,46944,2,Waiting,,
44786,44800,7637,46972,2,Waiting,,
44786,44800,7637,46962,2,Waiting,,
44786,44800,7637,46971,2,Waiting,,
44786,44800,7637,46964,2,Waiting,,
44786,44800,7637,46961,2,Waiting,,
44786,44800,7637,46960,1,Waiting,,
44786,44800,7637,46965,1,Waiting,,
44786,44800,7637,46968,1,Waiting,,
44786,44800,7637,46970,1,Waiting,,
44786,44800,7637,46973,403,Waiting,,
44786,44800,7637,46969,1,Waiting,,
44786,44800,7637,46966,1,Waiting,,
44786,44800,7637,46967,1,Waiting,,
44786,44800,7637,46959,500,Waiting,,
44786,44800,7637,46963,2,Waiting,,
44812,44817,7641,47007,1,Terminated,50,0.005404706
44812,44822,7641,47009,1,Terminated,50,0.004084591
44812,45126,7641,47002,1,Terminated,50,0.004089768
44812,44818,7641,47003,1,Terminated,50,0.004094945
44812,44817,7641,47006,1,Terminated,50,0.004089768
44812,45234,7641,47011,335,Terminated,50,0.008241659
44812,45126,7641,47004,1,Terminated,50,0.004094945
44812,44841,7641,47010,2,Terminated,50,0.008868066
44812,45174,7641,47001,500,Terminated,50,0.00805529
44812,44818,7641,47005,1,Terminated,50,0.003986229
44812,44819,7641,47008,1,Terminated,50,0.004012114
45245,45279,7642,47012,2,Terminated,100,0.002754122
44815,44873,7651,47081,500,Terminated,50,0.005404706
44815,44839,7651,47089,2,Terminated,50,0.004198483
44815,44829,7651,47088,1,Terminated,50,0.005404706
44815,44828,7651,47087,1,Terminated,50,0.004089768
44815,44836,7651,47090,1,Terminated,50,0.005404706
44815,44989,7651,47091,35,Terminated,50,0.008402143
44815,44829,7651,47084,1,Terminated,50,0.004089768
44815,44829,7651,47085,1,Terminated,50,0.004084591
44815,44832,7651,47082,1,Terminated,50,0.004094945
44815,44829,7651,47083,1,Terminated,50,0.005404706
44815,44828,7651,47086,1,Terminated,50,0.004094945
45231,45245,7658,47158,2,Terminated,50,0.004157068
45231,45836,7658,47160,379,Terminated,50,0.008236482
45231,45253,7658,47159,2,Terminated,50,0.009592835
45231,45545,7658,47153,1,Terminated,50,0.004094945
45231,45236,7658,47156,1,Terminated,50,0.004063883
45231,45548,7658,47152,1,Terminated,50,0.004094945
45231,45235,7658,47150,1,Terminated,50,0.005404706
45231,45236,7658,47155,1,Terminated,50,0.004074237
45231,45237,7658,47157,1,Terminated,50,0.003929283
45231,45236,7658,47154,1,Terminated,50,0.004094945
45231,45762,7658,47149,500,Terminated,50,0.013356457
45231,45251,7658,47151,2,Terminated,50,0.009059612
45844,45919,7659,47161,2,Terminated,100,0.002754122
44987,44991,7660,47168,1,Terminated,50,0.004089768
44987,45002,7660,47170,2,Terminated,50,0.004151891
44987,45095,7660,47162,500,Terminated,50,0.016007041
44987,45005,7660,47171,2,Terminated,50,0.008914658
44987,45127,7660,47172,217,Terminated,50,0.00840732
44987,44990,7660,47166,1,Terminated,50,0.004074237
44987,44991,7660,47165,1,Terminated,50,0.003996583
44987,44993,7660,47169,1,Terminated,50,0.004053529
44987,44992,7660,47167,1,Terminated,50,0.004074237
44987,44990,7660,47164,1,Terminated,50,0.004032822
44987,44990,7660,47163,1,Terminated,50,0.003924106
45000,45011,7661,47184,1,Waiting,,
45000,45011,7661,47179,1,Waiting,,
45000,45011,7661,47182,1,Waiting,,
45000,45011,7661,47173,500,Waiting,,
45000,45011,7661,47177,2,Waiting,,
45000,45011,7661,47178,2,Waiting,,
45000,45011,7661,47186,2,Waiting,,
45000,45011,7661,47185,2,Waiting,,
45000,45011,7661,47176,2,Waiting,,
45000,45011,7661,47175,2,Waiting,,
45000,45011,7661,47181,1,Waiting,,
45000,45011,7661,47180,1,Waiting,,
45000,45011,7661,47183,1,Waiting,,
45000,45011,7661,47187,403,Waiting,,
45000,45011,7661,47174,1,Waiting,,
45380,45405,7663,47203,3,Terminated,100,0.002754122
45024,45036,7667,47243,1,Terminated,50,0.004037999
45024,45277,7667,47235,500,Failed,50,0.013356457
45024,45048,7667,47248,2,Terminated,50,0.008868066
45024,45045,7667,47240,2,Terminated,50,0.008904305
45024,45036,7667,47246,1,Terminated,50,0.004032822
45024,45277,7667,47249,403,Running,50,0.008283074
45024,45036,7667,47245,1,Terminated,50,0.005404706
45024,45044,7667,47237,2,Terminated,50,0.009194212
45024,45035,7667,47242,1,Terminated,50,0.004043176
45024,45043,7667,47239,2,Terminated,50,0.009406466
45024,45035,7667,47244,1,Terminated,50,0.004094945
45024,45036,7667,47236,1,Terminated,50,0.004074237
45024,45035,7667,47241,1,Terminated,50,0.004094945
45024,45045,7667,47247,2,Terminated,50,0.004105299
45024,45047,7667,47238,2,Terminated,50,0.00874382
45018,45029,7670,47269,1,Waiting,,
45018,45029,7670,47272,1,Waiting,,
45018,45029,7670,47270,1,Waiting,,
45018,45029,7670,47271,1,Waiting,,
45018,45029,7670,47267,1,Waiting,,
45018,45029,7670,47276,2,Waiting,,
45018,45029,7670,47277,379,Waiting,,
45018,45029,7670,47268,2,Waiting,,
45018,45029,7670,47275,2,Waiting,,
45018,45029,7670,47266,500,Waiting,,
45018,45029,7670,47274,1,Waiting,,
45018,45029,7670,47273,1,Waiting,,
45306,45347,7675,47315,2,Terminated,100,0.002754122
45072,45076,7677,47338,1,Terminated,50,0.004043176
45071,45077,7677,47339,1,Terminated,50,0.004037999
45071,45093,7677,47344,2,Terminated,50,0.008868066
45071,45076,7677,47332,1,Terminated,50,0.004074237
45071,45076,7677,47337,1,Terminated,50,0.004094945
45072,45077,7677,47340,1,Terminated,50,0.004094945
45071,45077,7677,47341,1,Terminated,50,0.005404706
45071,45352,7677,47331,500,Terminated,50,0.013356457
45072,45095,7677,47335,1,Terminated,50,0.009406466
45072,45077,7677,47342,1,Terminated,50,0.004032822
45071,45390,7677,47345,403,Terminated,50,0.008283074
45071,45085,7677,47336,2,Terminated,50,0.008904305
45071,45093,7677,47333,1,Terminated,50,0.009194212
45071,45092,7677,47334,1,Terminated,50,0.00874382
45072,45081,7677,47343,1,Terminated,50,0.004105299
45405,45437,7678,47346,3,Terminated,100,0.002754122
45232,45243,7681,47369,1,Terminated,100,0.002754122
45090,45102,7704,47554,2,Waiting,,
45090,45102,7704,47557,2,Waiting,,
45090,45102,7704,47563,1,Waiting,,
45090,45102,7704,47564,2,Waiting,,
45090,45102,7704,47555,2,Waiting,,
45090,45102,7704,47556,2,Waiting,,
45090,45102,7704,47552,500,Waiting,,
45090,45102,7704,47559,1,Waiting,,
45090,45102,7704,47560,1,Waiting,,
45090,45102,7704,47566,403,Waiting,,
45090,45102,7704,47562,1,Waiting,,
45090,45102,7704,47553,1,Waiting,,
45090,45102,7704,47558,1,Waiting,,
45090,45102,7704,47561,1,Waiting,,
45090,45102,7704,47565,2,Waiting,,
45549,45582,7706,47582,3,Terminated,100,0.002754122
45124,45131,7708,47603,1,Terminated,50,0.003929283
45124,45138,7708,47604,2,Terminated,50,0.004157068
45123,45143,7708,47597,2,Terminated,50,0.009059612
45123,45128,7708,47599,1,Terminated,50,0.004094945
45124,45394,7708,47606,379,Terminated,50,0.008236482
45124,45137,7708,47605,2,Terminated,50,0.009592835
45124,45128,7708,47602,1,Terminated,50,0.004063883
45123,45128,7708,47596,1,Terminated,50,0.005404706
45123,45128,7708,47598,1,Terminated,50,0.004094945
45124,45128,7708,47601,1,Terminated,50,0.004074237
45123,45353,7708,47595,500,Terminated,50,0.013356457
45124,45128,7708,47600,1,Terminated,50,0.004094945
45119,45137,7713,47649,2,Terminated,50,0.004157068
45119,45129,7713,47645,1,Terminated,50,0.005404706
45119,45128,7713,47644,1,Terminated,50,0.004053529
45119,45128,7713,47642,1,Terminated,50,0.005404706
45119,45128,7713,47643,1,Terminated,50,0.004053529
45119,45129,7713,47646,1,Terminated,50,0.003960345
45119,45140,7713,47650,2,Terminated,50,0.009530712
45119,45267,7713,47651,131,Terminated,50,0.008184713
45119,45130,7713,47648,1,Terminated,50,0.004053529
45119,45129,7713,47647,1,Terminated,50,0.004084591
45119,45215,7713,47641,500,Terminated,50,0.009649781
45151,45166,7715,47671,2,Terminated,50,0.004157068
45151,45170,7715,47672,2,Terminated,50,0.009530712
45151,45249,7715,47663,500,Terminated,50,0.009649781
45151,45156,7715,47669,1,Terminated,50,0.004084591
45151,45156,7715,47670,1,Terminated,50,0.004053529
45151,45155,7715,47667,1,Terminated,50,0.005404706
45151,45295,7715,47673,131,Terminated,50,0.008184713
45151,45155,7715,47664,1,Terminated,50,0.005404706
45151,45158,7715,47665,1,Terminated,50,0.004053529
45151,45156,7715,47668,1,Terminated,50,0.003960345
45151,45155,7715,47666,1,Terminated,50,0.004053529
45156,45166,7720,47708,1,Waiting,,
45156,45166,7720,47710,9,Waiting,,
45156,45166,7720,47704,1,Waiting,,
45156,45166,7720,47703,1,Waiting,,
45156,45166,7720,47707,1,Waiting,,
45156,45166,7720,47709,1,Waiting,,
45156,45166,7720,47706,1,Waiting,,
45156,45166,7720,47701,1,Waiting,,
45156,45166,7720,47702,1,Waiting,,
45156,45166,7720,47705,1,Waiting,,
45156,45166,7720,47700,500,Waiting,,
45180,45243,7721,47711,500,Terminated,50,0.004467683
45180,45202,7721,47720,1,Terminated,50,0.009075143
45180,45190,7721,47719,1,Terminated,50,0.004115652
45180,45186,7721,47716,1,Terminated,50,0.005404706
45180,45184,7721,47713,1,Terminated,50,0.004094945
45180,45186,7721,47712,1,Terminated,50,0.005404706
45180,45185,7721,47715,1,Terminated,50,0.004089768
45180,45187,7721,47718,1,Terminated,50,0.005404706
45180,45186,7721,47717,1,Terminated,50,0.005404706
45180,45343,7721,47721,9,Terminated,50,0.008195066
45180,45185,7721,47714,1,Terminated,50,0.005404706
45491,45512,7732,47814,1,Terminated,100,0.002754122
45342,45353,7744,47906,1,Terminated,50,0.005404706
45342,45494,7744,47904,284,Terminated,50,0.016007041
45342,45582,7744,47901,367,Terminated,50,0.008769705
45342,45348,7744,47902,1,Terminated,50,0.005404706
45342,45366,7744,47905,1,Terminated,50,0.013356457
45342,45380,7744,47903,2,Terminated,50,0.013356457
45758,45791,7756,48009,3,Terminated,100,0.002754122
45414,45472,7770,48133,500,Terminated,50,0.016007041
45414,45417,7770,48139,1,Terminated,50,0.004089768
45414,45499,7770,48143,223,Terminated,50,0.008329666
45414,45436,7770,48142,2,Terminated,50,0.00887842
45414,45418,7770,48140,1,Terminated,50,0.004094945
45414,45417,7770,48138,1,Terminated,50,0.004089768
45414,45417,7770,48135,1,Terminated,50,0.00406906
45414,45417,7770,48134,1,Terminated,50,0.003986229
45414,45417,7770,48137,1,Terminated,50,0.004094945
45414,45417,7770,48136,1,Terminated,50,0.004094945
45414,45429,7770,48141,2,Terminated,50,0.004172599
45687,45715,7774,48179,3,Terminated,100,0.002754122
45683,45702,7794,48349,1,Terminated,100,0.002754122
45475,45490,7812,48499,500,Waiting,,
45475,45490,7812,48502,1,Waiting,,
45475,45490,7812,48503,1,Waiting,,
45475,45490,7812,48505,1,Waiting,,
45475,45490,7812,48506,1,Waiting,,
45475,45490,7812,48504,1,Waiting,,
45475,45490,7812,48501,1,Waiting,,
45475,45490,7812,48500,1,Waiting,,
45475,45490,7812,48508,2,Waiting,,
45475,45490,7812,48509,223,Waiting,,
45475,45490,7812,48507,2,Waiting,,
45936,45960,7814,48521,2,Terminated,100,0.002754122
45520,45538,7822,48588,2,Terminated,50,0.009044081
45521,45538,7822,48599,2,Terminated,50,0.004188129
45521,45543,7822,48589,1,Terminated,50,0.009333989
45520,45852,7822,48586,500,Terminated,50,0.013356457
45521,45527,7822,48597,1,Terminated,50,0.004089768
45521,45543,7822,48600,1,Terminated,50,0.009359874
45521,45526,7822,48596,1,Terminated,50,0.004089768
45521,45550,7822,48590,1,Terminated,50,0.009095851
45521,45528,7822,48598,1,Terminated,50,0.004089768
45521,45543,7822,48591,1,Terminated,50,0.009313281
45521,45537,7822,48592,2,Terminated,50,0.008987135
45521,45526,7822,48595,1,Terminated,50,0.004074237
45521,45526,7822,48594,1,Terminated,50,0.00406906
45520,45528,7822,48593,1,Terminated,50,0.004043176
45520,45525,7822,48587,1,Terminated,50,0.004053529
45521,45904,7822,48601,419,Terminated,50,0.008262366
45977,46011,7826,48625,1,Terminated,100,0.002754122
45519,45525,7828,48640,1,Terminated,50,0.004094945
45520,45538,7828,48646,2,Terminated,50,0.008868066
45519,45574,7828,48637,500,Terminated,50,0.00805529
45520,45525,7828,48643,1,Terminated,50,0.005404706
45519,45536,7828,48645,2,Terminated,50,0.004084591
45519,45524,7828,48638,1,Terminated,50,0.004089768
45520,45525,7828,48644,1,Terminated,50,0.004012114
45519,45524,7828,48639,1,Terminated,50,0.004094945
45519,45524,7828,48642,1,Terminated,50,0.004089768
45520,45525,7828,48641,1,Terminated,50,0.003986229
45519,45620,7828,48647,335,Terminated,50,0.008241659
45517,45523,7831,48667,1,Terminated,50,0.004012114
45517,45522,7831,48666,1,Terminated,50,0.005404706
45516,45578,7831,48660,500,Terminated,50,0.00805529
45517,45531,7831,48668,2,Terminated,50,0.004084591
45517,45532,7831,48669,2,Terminated,50,0.008868066
45517,45618,7831,48670,335,Terminated,50,0.008241659
45517,45521,7831,48664,1,Terminated,50,0.003986229
45517,45521,7831,48663,1,Terminated,50,0.004094945
45516,45521,7831,48661,1,Terminated,50,0.004089768
45517,45521,7831,48662,1,Terminated,50,0.004094945
45517,45522,7831,48665,1,Terminated,50,0.004089768
45494,45506,7833,48675,1,Terminated,50,0.003996583
45494,45523,7833,48681,2,Terminated,50,0.008914658
45494,45583,7833,48672,500,Terminated,50,0.016007041
45494,45519,7833,48680,2,Terminated,50,0.004151891
45494,45507,7833,48679,1,Terminated,50,0.004053529
45494,45645,7833,48682,217,Terminated,50,0.00840732
45494,45506,7833,48673,1,Terminated,50,0.003924106
45494,45507,7833,48674,1,Terminated,50,0.004032822
45494,45507,7833,48677,1,Terminated,50,0.004074237
45494,45507,7833,48678,1,Terminated,50,0.004089768
45494,45506,7833,48676,1,Terminated,50,0.004074237
45501,45508,7834,48686,1,Terminated,50,0.004089768
45501,45508,7834,48688,1,Terminated,50,0.004094945
45501,45507,7834,48685,1,Terminated,50,0.005404706
45501,45508,7834,48684,1,Terminated,50,0.004094945
45501,45630,7834,48693,35,Failed,50,0.008402143
45501,45508,7834,48687,1,Terminated,50,0.004084591
45501,45508,7834,48690,1,Terminated,50,0.005404706
45501,45508,7834,48689,1,Terminated,50,0.004089768
45501,45513,7834,48692,1,Terminated,50,0.005404706
45501,45577,7834,48683,500,Terminated,50,0.005404706
45501,45518,7834,48691,2,Terminated,50,0.004198483
45534,45545,7847,48804,1,Waiting,,
45534,45545,7847,48799,1,Waiting,,
45534,45545,7847,48801,1,Waiting,,
45534,45545,7847,48807,1,Waiting,,
45534,45545,7847,48808,2,Waiting,,
45534,45545,7847,48809,379,Waiting,,
45534,45545,7847,48803,1,Waiting,,
45534,45545,7847,48798,500,Waiting,,
45534,45545,7847,48806,1,Waiting,,
45534,45545,7847,48805,1,Waiting,,
45534,45545,7847,48802,1,Waiting,,
45534,45545,7847,48800,2,Waiting,,
45610,45614,7851,48846,1,Terminated,50,0.004037999
45610,45615,7851,48849,1,Terminated,50,0.004032822
45610,45623,7851,48843,2,Terminated,50,0.008904305
45610,45623,7851,48842,2,Terminated,50,0.009406466
45610,45632,7851,48851,2,Terminated,50,0.008868066
45610,45614,7851,48847,1,Terminated,50,0.004094945
45610,45614,7851,48844,1,Terminated,50,0.004094945
45609,45614,7851,48839,1,Terminated,50,0.004074237
45610,45624,7851,48850,2,Terminated,50,0.004105299
45610,45624,7851,48841,2,Terminated,50,0.00874382
45609,45623,7851,48840,2,Terminated,50,0.009194212
45610,45614,7851,48848,1,Terminated,50,0.005404706
45609,45900,7851,48838,500,Terminated,50,0.013356457
45610,45614,7851,48845,1,Terminated,50,0.004043176
45610,45932,7851,48852,403,Terminated,50,0.008283074
45941,45968,7852,48853,3,Terminated,100,0.002754122
45696,45699,7864,48958,1,Terminated,50,0.004094945
45696,45699,7864,48962,1,Terminated,50,0.004094945
45696,45700,7864,48959,1,Terminated,50,0.005404706
45696,45701,7864,48965,1,Terminated,50,0.004198483
45696,45860,7864,48967,35,Terminated,50,0.008402143
45696,45703,7864,48966,1,Terminated,50,0.005404706
45696,45747,7864,48957,500,Terminated,50,0.005404706
45696,45699,7864,48964,1,Terminated,50,0.005404706
45696,45699,7864,48961,1,Terminated,50,0.004084591
45696,45699,7864,48960,1,Terminated,50,0.004089768
45696,45699,7864,48963,1,Terminated,50,0.004089768
45709,45714,7865,48969,1,Terminated,50,0.005404706
45709,45713,7865,48971,1,Terminated,50,0.004053529
45709,45713,7865,48972,1,Terminated,50,0.005404706
45709,45878,7865,48978,131,Terminated,50,0.008184713
45709,45713,7865,48975,1,Terminated,50,0.004053529
45709,45713,7865,48974,1,Terminated,50,0.004084591
45709,45713,7865,48970,1,Terminated,50,0.004053529
45709,45713,7865,48973,1,Terminated,50,0.003960345
45709,45721,7865,48977,2,Terminated,50,0.009530712
45709,45792,7865,48968,500,Terminated,50,0.009649781
45709,45722,7865,48976,2,Terminated,50,0.004157068
45822,45827,7878,49099,1,Terminated,50,0.003996583
45822,45827,7878,49100,1,Terminated,50,0.004074237
45822,45828,7878,49097,1,Terminated,50,0.003924106
45822,45827,7878,49098,1,Terminated,50,0.004032822
45822,45828,7878,49101,1,Terminated,50,0.004074237
45823,45844,7878,49105,2,Terminated,50,0.008914658
45822,45827,7878,49102,1,Terminated,50,0.004089768
45822,45957,7878,49106,217,Terminated,50,0.00840732
45823,45828,7878,49103,1,Terminated,50,0.004053529
45822,45840,7878,49104,2,Terminated,50,0.004151891
45822,45910,7878,49096,500,Terminated,50,0.016007041
46262,46298,7889,49207,3,Terminated,100,0.002754122
46058,46090,7897,49277,1,Terminated,100,0.002754122
45900,45905,7899,49294,1,Terminated,50,0.00406906
45900,45904,7899,49291,1,Terminated,50,0.005404706
45900,45905,7899,49290,1,Terminated,50,0.003903399
45900,45904,7899,49292,1,Terminated,50,0.005404706
45900,45904,7899,49293,1,Terminated,50,0.005404706
45900,45999,7899,49299,35,Terminated,50,0.008396966
45900,45908,7899,49298,1,Terminated,50,0.004126006
45900,45906,7899,49296,1,Terminated,50,0.004053529
45900,45940,7899,49289,500,Terminated,50,0.005404706
45900,45904,7899,49295,1,Terminated,50,0.003830922
45900,45914,7899,49297,2,Terminated,50,0.004182952
45956,45966,7903,49346,2,Waiting,,
45956,45966,7903,49347,335,Waiting,,
45956,45966,7903,49344,1,Waiting,,
45956,45966,7903,49343,1,Waiting,,
45956,45966,7903,49345,2,Waiting,,
45956,45966,7903,49341,1,Waiting,,
45956,45966,7903,49340,1,Waiting,,
45956,45966,7903,49342,1,Waiting,,
45956,45966,7903,49338,1,Waiting,,
45956,45966,7903,49339,1,Waiting,,
45956,45966,7903,49337,500,Waiting,,
45958,45962,7906,49362,1,Terminated,50,0.004084591
45958,45962,7906,49365,1,Terminated,50,0.004079414
45958,45963,7906,49367,1,Terminated,50,0.004094945
45958,45962,7906,49364,1,Terminated,50,0.004074237
45958,45970,7906,49368,2,Terminated,50,0.004151891
45958,45962,7906,49363,1,Terminated,50,0.004053529
